Transaction_ID,Registration_ID,Amount_Paid_GHS,Payment_Timestamp,Payment_Channel
TXN-00013271,GE-9574-23,452.6,2020-01-17 08:30:55,Telecel Cash
TXN-00040515,GS-4363-23,172.2,2024-06-30 03:55:40,e-Levy Portal
TXN-00049051,UW-1070-25,342.94,2022-08-12 06:07:07,Telecel Cash
TXN-00035555,GR-9575-19,161.89,2023-08-14 20:37:42,MTN MoMo
TXN-00031769,NR-1725-17,252.88,2025-07-12 13:41:12,MTN MoMo
TXN-00041964,ER-8746-21,380.02,2023-05-22 00:44:09,Bank Branch
TXN-00017075,GS-8973-20,509.42,2022-12-17 05:15:28,MTN MoMo
TXN-00043881,GB-9659-17,116.98,2025-04-07 20:16:42,Bank Branch
TXN-00048519,GW-9602-16,217.49,2024-02-15 10:07:37,MTN MoMo
TXN-00013720,GN-7994-21,338.18,2024-01-03 20:50:02,Bank Branch
TXN-00008819,GS-1485-15,404.03,2024-09-20 05:30:41,Bank Branch
TXN-00036949,GW-6464-20,291.55,2025-07-15 10:36:11,e-Levy Portal
TXN-00035156,GR-3875-22,354.8,2023-05-19 02:05:57,AT Money
TXN-00010366,GX-1868-17,0.0,2025-11-26 19:14:26,e-Levy Portal
TXN-00029221,UW-3073-20,375.85,2021-10-31 22:14:40,MTN MoMo
TXN-00030980,UW-7925-23,376.72,2020-11-25 07:19:04,MTN MoMo
TXN-00041447,GA-0458-18,406.58,2020-07-30 01:17:53,Bank Branch
TXN-00022655,VR-9726-23,688.52,2020-01-02 09:34:18,Bank Branch
TXN-00028663,GN-0724-19,329.25,2022-08-31 08:16:42,e-Levy Portal
TXN-00034874,GS-7941-16,451.99,2025-11-16 06:57:55,AT Money
TXN-00045880,GE-8404-22,-268.42,2022-03-31 02:56:32,Telecel Cash
TXN-00019477,ORPHAN-99568-XX,432.19,2021-12-31 23:07:01,Telecel Cash
TXN-00032804,ORPHAN-99301-XX,429.68,2023-12-13 01:03:57,MTN MoMo
TXN-00034383,VR-4379-24,535.5,2023-05-24 03:06:18,MTN MoMo
TXN-00008110,GN-2486-21,429.19,2020-06-14 14:50:52,Bank Branch
TXN-00025674,GB-9046-22,530.84,2021-01-14 18:48:34,Bank Branch
TXN-00021745,AS-3286-17,389.37,2022-11-14 10:03:37,AT Money
TXN-00017730,AS-2943-18,272.95,2022-12-02 07:41:37,AT Money
TXN-00023759,BA-8706-23,174.02,2023-08-14 13:37:14,AT Money
TXN-00019489,GX-1120-17,-78.92,2024-09-15 08:25:05,e-Levy Portal
TXN-00029134,GN-1324-20,316.33,2025-05-04 15:23:14,Telecel Cash
TXN-00017539,ORPHAN-91993-XX,169.75,2021-08-15 13:39:16,MTN MoMo
TXN-00027276,CR-2101-19,277.2,2025-07-02 20:16:46,e-Levy Portal
TXN-00020254,GA-6609-20,548.61,2024-02-25 15:21:45,Bank Branch
TXN-00019798,VR-5649-16,577.22,2020-10-08 14:53:05,AT Money
TXN-00040871,UE-7995-25,335.36,2020-09-27 14:08:55,MTN MoMo
TXN-00011508,GW-1638-15,396.2,2024-03-01 03:37:49,Bank Branch
TXN-00042558,AS-6886-24,311.57,2024-07-17 07:04:43,AT Money
TXN-00024720,ORPHAN-98877-XX,349.16,2021-06-30 04:42:40,Bank Branch
TXN-00000183,UW-0656-19,243.32,2022-10-26 22:52:54,MTN MoMo
TXN-00042272,NR-6624-25,416.33,2023-08-15 10:30:09,MTN MoMo
TXN-00023525,GA-0725-21,278.36,2020-06-11 07:09:38,e-Levy Portal
TXN-00048743,GB-6722-25,346.65,2023-01-05 22:00:07,Bank Branch
TXN-00042996,GX-6185-22,223.49,2022-09-24 03:24:02,AT Money
TXN-00011912,GA-8490-25,233.85,2020-07-19 18:46:14,e-Levy Portal
TXN-00029156,UW-8635-20,270.55,2025-07-07 09:36:29,MTN MoMo
TXN-00012018,ORPHAN-91751-XX,352.4,2020-05-19 17:59:25,Bank Branch
TXN-00049585,WR-1989-22,50.0,2021-09-11 21:31:03,Bank Branch
TXN-00016603,UW-2973-19,329.88,2021-02-10 15:38:40,AT Money
TXN-00038551,GX-8707-24,438.54,2025-03-27 02:57:41,MTN MoMo
TXN-00012957,AS-4068-25,112.38,2022-02-08 06:57:53,e-Levy Portal
TXN-00005138,GW-3317-23,268.3,2022-01-11 18:54:01,e-Levy Portal
TXN-00023002,UE-5622-20,-491.37,2025-04-23 16:11:51,e-Levy Portal
TXN-00015166,AS-6835-25,320.29,2023-06-04 04:11:26,Bank Branch
TXN-00042999,NR-4397-24,573.93,2023-07-04 09:35:46,e-Levy Portal
TXN-00020021,GT-0035-17,425.25,2020-05-20 17:23:26,MTN MoMo
TXN-00003603,AS-3677-17,595.83,2020-05-03 03:46:58,MTN MoMo
TXN-00047799,GS-8442-21,524.33,2021-08-31 22:42:42,Telecel Cash
TXN-00001567,CR-3509-19,381.76,2025-04-04 01:48:25,Bank Branch
TXN-00008401,GB-4127-22,508.74,2024-07-11 03:19:37,Bank Branch
TXN-00017534,GA-8574-16,416.95,2023-01-25 12:18:50,Telecel Cash
TXN-00009781,ORPHAN-97097-XX,358.99,2023-05-31 19:51:21,MTN MoMo
TXN-00019753,ORPHAN-93256-XX,377.08,2021-09-16 15:13:00,e-Levy Portal
TXN-00045637,BA-1619-17,253.19,2020-07-17 12:38:37,MTN MoMo
TXN-00006648,GT-3389-21,417.98,2022-05-23 16:42:32,AT Money
TXN-00006492,GS-4215-24,242.1,2020-09-27 17:35:46,MTN MoMo
TXN-00006901,UE-5341-19,213.68,2021-04-25 09:38:04,e-Levy Portal
TXN-00010478,GB-6794-15,684.71,2020-02-21 00:54:18,e-Levy Portal
TXN-00012376,WR-4471-25,464.31,2021-04-28 13:18:10,Bank Branch
TXN-00044036,GC-7595-16,0.0,2025-01-13 13:37:58,AT Money
TXN-00033339,ORPHAN-92323-XX,85.73,2021-07-13 16:38:32,MTN MoMo
TXN-00039401,GC-0646-17,233.57,2021-12-18 05:59:21,Telecel Cash
TXN-00031509,AS-5216-23,156.58,2021-04-27 08:39:04,AT Money
TXN-00010878,CR-4233-15,406.75,2024-04-30 08:11:05,Telecel Cash
TXN-00006751,NR-2145-18,256.76,2024-01-16 13:15:33,AT Money
TXN-00021104,UW-2375-16,222.63,2023-08-29 14:19:48,Bank Branch
TXN-00035749,GT-8152-24,311.31,2022-08-09 17:53:22,Telecel Cash
TXN-00018109,GX-7244-17,310.16,2025-04-28 07:38:16,Bank Branch
TXN-00029962,GC-3049-20,-461.47,2023-02-14 07:58:43,AT Money
TXN-00013146,GB-2973-18,0.0,2024-01-24 20:05:04,e-Levy Portal
TXN-00039454,GT-9609-22,318.65,2022-04-16 09:45:30,AT Money
TXN-00038101,VR-8507-25,412.75,2021-09-14 20:11:38,MTN MoMo
TXN-00000079,WR-1637-25,398.34,2023-08-26 05:29:04,AT Money
TXN-00007043,CR-4876-23,342.22,2020-11-08 13:47:37,MTN MoMo
TXN-00012660,GT-2219-20,487.48,2024-10-01 01:43:15,MTN MoMo
TXN-00040926,GE-2965-16,143.86,2024-01-31 05:40:55,MTN MoMo
TXN-00020992,UE-8578-17,428.81,2023-04-25 05:33:08,e-Levy Portal
TXN-00023947,BA-6848-22,341.65,2020-11-17 11:21:24,Telecel Cash
TXN-00016112,GB-4301-16,0.0,2022-10-09 17:18:41,MTN MoMo
TXN-00015855,UE-3915-22,240.11,2024-09-09 14:40:01,Bank Branch
TXN-00007206,GX-5685-16,498.74,2024-10-24 05:55:36,e-Levy Portal
TXN-00046947,UW-3222-17,590.1,2021-01-30 02:16:39,AT Money
TXN-00017716,AS-7892-24,469.91,2024-06-25 04:38:33,MTN MoMo
TXN-00029068,ER-2104-17,332.21,2022-01-01 16:41:55,e-Levy Portal
TXN-00014921,GS-9367-15,409.27,2025-05-29 17:25:47,MTN MoMo
TXN-00014031,UW-2557-21,256.84,2020-08-24 16:37:14,e-Levy Portal
TXN-00010859,VR-1228-16,320.28,2020-10-18 12:20:01,AT Money
TXN-00001944,WR-2620-21,571.08,2022-09-07 06:23:56,AT Money
TXN-00033419,AS-4480-17,406.46,2025-12-06 01:43:46,Bank Branch
TXN-00047417,UW-8107-20,85.58,2023-01-27 10:54:43,MTN MoMo
TXN-00027075,GT-4900-19,547.31,2022-10-21 08:17:53,MTN MoMo
TXN-00013238,GW-5597-18,198.86,2022-08-21 23:42:47,MTN MoMo
TXN-00027890,ORPHAN-90872-XX,776.01,2021-10-23 16:54:46,e-Levy Portal
TXN-00045436,WR-8005-25,614.38,2021-07-01 01:52:11,Bank Branch
TXN-00026819,GC-3807-20,250.25,2023-02-14 20:20:19,MTN MoMo
TXN-00032973,GS-8127-16,414.28,2021-11-25 15:07:11,MTN MoMo
TXN-00046251,GB-2362-20,304.84,2025-01-23 22:12:14,Bank Branch
TXN-00015161,GR-7373-20,581.29,2024-07-14 06:27:44,AT Money
TXN-00035045,GX-7098-25,523.06,2023-04-29 21:32:16,AT Money
TXN-00014581,BA-3665-18,266.98,2024-09-17 14:37:06,Telecel Cash
TXN-00024125,GT-3738-15,292.12,2020-02-11 07:11:04,MTN MoMo
TXN-00039623,GR-5138-19,587.48,2024-05-21 19:48:33,e-Levy Portal
TXN-00020253,ORPHAN-98312-XX,138.65,2020-01-03 12:22:03,e-Levy Portal
TXN-00042460,UW-3750-23,364.18,2023-02-22 07:33:09,MTN MoMo
TXN-00031608,BA-4503-21,139.83,2024-08-31 09:14:02,MTN MoMo
TXN-00042127,GE-3714-21,369.81,2021-06-25 21:18:08,e-Levy Portal
TXN-00029403,GT-1372-16,278.69,2024-12-11 10:42:08,MTN MoMo
TXN-00047426,ORPHAN-98651-XX,288.71,2024-03-02 05:47:35,e-Levy Portal
TXN-00033918,UE-3324-19,529.58,2021-03-20 13:13:35,e-Levy Portal
TXN-00046715,GX-5858-23,539.45,2024-01-13 21:02:31,MTN MoMo
TXN-00048162,GN-7501-15,407.53,2020-04-09 22:08:49,AT Money
TXN-00045047,NR-4557-18,580.87,2024-10-31 08:21:14,Telecel Cash
TXN-00011698,GA-7696-15,369.48,2025-08-08 08:24:13,e-Levy Portal
TXN-00047040,NR-8043-21,377.62,2021-08-19 08:32:40,AT Money
TXN-00003126,VR-4787-22,-178.12,2024-06-17 23:10:46,AT Money
TXN-00029843,GW-1661-23,330.08,2022-08-01 16:40:42,MTN MoMo
TXN-00036375,GB-8012-17,638.12,2025-09-27 08:41:38,MTN MoMo
TXN-00000585,GS-6996-15,288.89,2022-01-10 21:20:19,e-Levy Portal
TXN-00032243,ORPHAN-93138-XX,456.1,2024-08-24 14:38:11,Telecel Cash
TXN-00021223,NR-2894-16,425.09,2025-02-24 03:52:54,Telecel Cash
TXN-00006927,ORPHAN-96044-XX,354.42,2021-03-06 22:23:29,MTN MoMo
TXN-00036783,GB-8619-17,319.4,2025-04-24 22:34:45,MTN MoMo
TXN-00007571,GC-1153-20,176.22,2024-12-08 20:26:16,Bank Branch
TXN-00024389,GB-0397-23,272.21,2025-11-29 06:41:12,MTN MoMo
TXN-00033306,UE-2764-21,285.75,2020-09-27 18:13:12,MTN MoMo
TXN-00002471,VR-7097-20,244.91,2022-04-02 07:27:05,MTN MoMo
TXN-00010268,GA-3119-25,428.48,2021-01-29 02:30:07,Bank Branch
TXN-00021485,AS-4453-17,205.56,2023-06-26 12:52:11,e-Levy Portal
TXN-00033372,GA-7202-25,378.68,2025-12-02 17:17:55,MTN MoMo
TXN-00008732,NR-4793-17,545.09,2023-10-15 20:17:32,Bank Branch
TXN-00014791,NR-5456-25,614.96,2020-12-27 20:38:20,MTN MoMo
TXN-00005219,GR-6856-18,280.68,2022-12-29 03:18:12,MTN MoMo
TXN-00039485,GR-8454-16,85.42,2024-10-11 17:35:00,MTN MoMo
TXN-00003784,GE-8355-17,477.36,2021-10-21 02:34:25,e-Levy Portal
TXN-00041832,BA-7528-18,324.73,2022-12-24 18:13:57,AT Money
TXN-00040452,GT-7497-24,350.91,2020-08-10 06:33:12,Telecel Cash
TXN-00027602,UW-4890-20,-321.62,2021-09-07 15:54:14,e-Levy Portal
TXN-00024371,GB-9745-24,545.09,2025-08-19 23:19:51,Bank Branch
TXN-00000044,GN-1652-25,205.71,2025-07-02 07:35:48,Bank Branch
TXN-00023073,CR-7955-17,383.97,2025-12-10 18:45:27,Bank Branch
TXN-00002242,VR-4727-15,81.62,2021-03-09 09:55:24,Bank Branch
TXN-00040243,GR-3297-19,423.36,2025-06-04 18:27:42,e-Levy Portal
TXN-00046119,BA-0772-24,324.99,2021-08-22 06:39:13,AT Money
TXN-00001281,GE-1191-17,313.81,2025-08-30 05:11:16,MTN MoMo
TXN-00046158,GC-4631-17,448.41,2024-04-06 08:36:04,Bank Branch
TXN-00030403,BA-8542-16,284.48,2023-10-05 20:15:30,AT Money
TXN-00027296,GC-0993-20,331.18,2022-01-08 08:17:32,Telecel Cash
TXN-00040157,ORPHAN-97684-XX,242.93,2025-09-25 13:47:24,e-Levy Portal
TXN-00028394,ORPHAN-97879-XX,409.11,2024-01-02 11:25:13,MTN MoMo
TXN-00031409,GW-9239-23,237.63,2024-11-29 04:06:59,Telecel Cash
TXN-00036800,GA-1500-22,499.6,2021-06-23 20:39:46,Bank Branch
TXN-00031341,GA-5839-21,131.64,2024-07-10 20:22:18,MTN MoMo
TXN-00046638,UE-7858-15,277.36,2025-09-28 09:30:42,Bank Branch
TXN-00020784,GW-9185-21,162.58,2025-03-21 01:14:10,AT Money
TXN-00049875,GX-8579-23,237.22,2021-08-22 08:38:19,e-Levy Portal
TXN-00013150,GR-7113-21,439.77,2020-01-05 21:19:29,e-Levy Portal
TXN-00010302,VR-4617-21,221.11,2020-10-07 03:24:05,MTN MoMo
TXN-00024980,GA-2175-23,321.9,2022-12-07 12:42:26,MTN MoMo
TXN-00007956,WR-9449-18,296.58,2020-05-01 16:29:19,MTN MoMo
TXN-00048654,GN-2832-20,247.46,2025-06-17 07:06:42,MTN MoMo
TXN-00010163,GN-2004-16,198.22,2020-09-27 04:13:05,MTN MoMo
TXN-00014329,ER-2152-22,378.97,2024-12-07 07:15:45,MTN MoMo
TXN-00037939,WR-5600-21,0.0,2023-05-02 03:58:57,e-Levy Portal
TXN-00022895,CR-3624-19,504.34,2024-05-07 10:30:14,MTN MoMo
TXN-00035032,GA-0373-20,154.67,2020-09-14 06:25:13,MTN MoMo
TXN-00001610,BA-2157-23,415.54,2025-08-02 05:08:18,AT Money
TXN-00014492,AS-8530-19,427.17,2024-05-15 00:25:48,AT Money
TXN-00008925,VR-4392-15,487.69,2023-11-28 11:30:01,AT Money
TXN-00017327,BA-1462-16,335.83,2024-04-15 20:57:55,Bank Branch
TXN-00038967,GR-5780-15,460.88,2025-02-01 15:09:29,Bank Branch
TXN-00036147,UE-7318-18,244.59,2024-11-05 20:25:38,MTN MoMo
TXN-00000224,AS-0919-22,346.75,2022-07-10 07:26:24,Telecel Cash
TXN-00040513,GX-9759-19,514.36,2022-02-12 21:00:50,e-Levy Portal
TXN-00030409,ORPHAN-93440-XX,173.61,2023-04-09 08:08:53,Bank Branch
TXN-00045815,GE-1530-25,75.64,2020-03-30 02:05:06,Telecel Cash
TXN-00003364,BA-2412-19,501.37,2024-07-29 21:33:56,e-Levy Portal
TXN-00021167,WR-4707-18,244.66,2025-03-31 05:02:29,MTN MoMo
TXN-00020755,WR-2405-25,372.75,2024-02-21 21:57:40,AT Money
TXN-00021765,GS-9962-18,565.49,2024-05-02 11:54:12,e-Levy Portal
TXN-00011940,GC-6879-16,437.1,2025-01-25 14:09:20,Bank Branch
TXN-00042537,GT-6644-23,170.61,2023-01-01 16:52:10,Telecel Cash
TXN-00026976,BA-0082-18,377.74,2021-04-08 01:55:40,Bank Branch
TXN-00023847,GT-1518-15,502.05,2022-01-07 08:25:41,MTN MoMo
TXN-00023917,AS-5559-15,550.27,2022-05-18 10:42:36,Telecel Cash
TXN-00049618,GS-1700-25,274.27,2025-06-12 07:17:18,MTN MoMo
TXN-00027421,GR-9923-23,423.88,2021-02-05 13:34:21,MTN MoMo
TXN-00022813,GS-7126-25,83.41,2023-07-05 02:57:22,AT Money
TXN-00037233,GA-2232-22,510.2,2020-11-21 22:25:12,MTN MoMo
TXN-00045599,GX-7878-18,205.98,2021-10-13 01:16:53,MTN MoMo
TXN-00006343,ER-3129-23,274.1,2025-03-19 20:44:06,MTN MoMo
TXN-00036334,NR-8722-16,422.15,2021-06-21 17:21:15,Bank Branch
TXN-00007031,GC-9908-17,267.49,2020-05-04 19:05:11,Bank Branch
TXN-00011135,BA-8294-15,306.27,2022-03-20 03:13:08,Telecel Cash
TXN-00028721,VR-9439-22,50.0,2020-10-24 00:56:50,Telecel Cash
TXN-00049266,VR-4162-24,239.16,2022-07-14 18:56:18,e-Levy Portal
TXN-00039879,WR-1007-19,393.38,2022-06-07 18:12:08,AT Money
TXN-00007369,GE-4199-16,-217.12,2020-07-22 06:09:52,Bank Branch
TXN-00043827,WR-7224-18,-331.07,2021-03-05 20:33:00,Telecel Cash
TXN-00041886,NR-1310-24,607.46,2025-01-25 09:40:32,MTN MoMo
TXN-00034953,GB-8975-17,381.51,2024-12-10 03:29:32,Telecel Cash
TXN-00006251,GC-8536-18,236.2,2020-11-26 17:27:41,MTN MoMo
TXN-00030598,AS-1152-21,357.81,2020-07-30 05:34:07,MTN MoMo
TXN-00010731,UE-9938-22,424.45,2025-01-23 02:42:38,e-Levy Portal
TXN-00013227,GC-5686-20,109.06,2024-05-09 00:45:24,Bank Branch
TXN-00011205,GA-0354-24,0.0,2023-06-24 02:10:34,Bank Branch
TXN-00005468,GR-7312-18,410.19,2025-06-12 17:51:05,Bank Branch
TXN-00044076,NR-0037-19,470.4,2024-06-27 06:38:28,MTN MoMo
TXN-00022279,GT-1423-23,536.98,2022-04-20 18:01:54,MTN MoMo
TXN-00048410,WR-5614-16,176.33,2025-12-19 05:19:14,MTN MoMo
TXN-00030384,GS-9171-17,469.66,2025-03-11 09:55:34,Bank Branch
TXN-00043893,ORPHAN-97840-XX,428.86,2023-08-21 15:44:00,Bank Branch
TXN-00036005,UE-9341-23,300.65,2022-01-26 11:40:55,MTN MoMo
TXN-00028656,GW-7946-21,275.28,2024-06-05 05:04:38,Bank Branch
TXN-00033237,NR-1398-16,297.7,2023-11-23 18:26:35,e-Levy Portal
TXN-00008965,ER-5101-16,497.32,2021-03-30 13:53:14,e-Levy Portal
TXN-00004702,VR-7353-15,418.37,2025-11-19 05:44:21,MTN MoMo
TXN-00015912,GN-0030-18,267.54,2020-07-06 19:32:18,Telecel Cash
TXN-00047353,CR-9613-15,559.33,2022-01-18 02:44:29,Bank Branch
TXN-00028383,GX-6792-19,50.0,2021-01-10 16:58:54,Telecel Cash
TXN-00022842,UW-6537-18,277.36,2024-06-25 14:39:36,MTN MoMo
TXN-00048036,GT-3508-25,350.44,2025-12-03 15:34:07,Telecel Cash
TXN-00009300,VR-7899-18,145.16,2021-01-27 06:02:55,e-Levy Portal
TXN-00026063,UE-3973-25,513.98,2020-09-08 20:42:28,Telecel Cash
TXN-00019957,VR-3205-17,218.86,2022-07-19 14:45:51,Telecel Cash
TXN-00036974,AS-2036-20,306.98,2023-04-18 23:41:49,e-Levy Portal
TXN-00018329,NR-5891-18,0.0,2025-08-04 07:04:11,MTN MoMo
TXN-00030146,NR-3725-20,440.81,2023-08-13 00:57:52,MTN MoMo
TXN-00027055,AS-8351-23,221.27,2024-07-05 19:26:17,Telecel Cash
TXN-00015468,UW-7071-15,298.05,2020-02-09 14:59:36,Telecel Cash
TXN-00045172,ORPHAN-90066-XX,-23.75,2021-05-15 09:18:26,Telecel Cash
TXN-00013973,BA-6628-21,286.8,2022-07-05 21:24:38,Bank Branch
TXN-00005369,GT-3038-16,469.08,2023-12-11 23:18:36,AT Money
TXN-00039736,NR-5136-24,279.6,2025-02-07 16:40:37,Telecel Cash
TXN-00037170,CR-6351-25,280.63,2020-10-18 16:08:39,Bank Branch
TXN-00018232,GA-0940-22,296.61,2025-12-30 10:52:19,Bank Branch
TXN-00025305,GB-1524-15,314.52,2022-05-19 07:35:00,AT Money
TXN-00023304,GA-1029-23,406.62,2023-09-15 04:10:40,AT Money
TXN-00032280,UE-9393-18,472.87,2024-08-15 10:25:19,MTN MoMo
TXN-00041799,ORPHAN-97542-XX,441.67,2021-01-28 14:07:15,Bank Branch
TXN-00047667,AS-1357-21,816.06,2025-06-06 21:21:02,e-Levy Portal
TXN-00026158,GW-1267-16,181.56,2020-06-10 22:15:50,e-Levy Portal
TXN-00040487,UW-6289-23,364.35,2020-07-15 19:44:15,MTN MoMo
TXN-00044031,GA-1149-21,345.24,2022-11-22 14:23:45,Bank Branch
TXN-00042439,ORPHAN-98009-XX,569.64,2022-01-18 23:47:57,e-Levy Portal
TXN-00003066,GW-9064-17,433.65,2022-08-28 11:48:36,AT Money
TXN-00030608,GW-6038-23,-214.84,2024-04-18 09:25:12,MTN MoMo
TXN-00018089,NR-6448-22,-173.2,2023-06-17 12:59:59,MTN MoMo
TXN-00033952,GA-7223-22,348.9,2021-05-07 04:05:40,Bank Branch
TXN-00011274,GB-2916-15,536.56,2022-02-03 23:58:56,Bank Branch
TXN-00042997,UE-9355-21,50.0,2020-05-09 08:08:43,Bank Branch
TXN-00001237,GA-9262-15,728.61,2022-10-21 02:47:27,e-Levy Portal
TXN-00046038,AS-6501-15,574.14,2024-07-07 20:53:58,Bank Branch
TXN-00006454,GC-3550-18,200.16,2025-10-24 04:41:10,e-Levy Portal
TXN-00048563,ER-9347-21,295.84,2022-12-13 04:17:25,Telecel Cash
TXN-00007359,CR-8269-18,159.8,2022-12-06 13:12:06,AT Money
TXN-00000745,GC-8807-20,50.0,2025-04-25 03:42:53,MTN MoMo
TXN-00019287,ORPHAN-90108-XX,146.96,2021-01-11 05:45:01,MTN MoMo
TXN-00015660,VR-7469-23,338.21,2024-09-06 02:24:56,e-Levy Portal
TXN-00023665,BA-6621-24,171.86,2025-09-30 21:56:31,Telecel Cash
TXN-00049899,VR-4025-24,326.24,2022-04-02 01:27:35,Bank Branch
TXN-00033083,AS-6971-19,-439.26,2025-02-20 16:29:30,Bank Branch
TXN-00008686,AS-4246-16,351.45,2024-11-11 16:30:33,Telecel Cash
TXN-00045744,BA-9459-21,418.63,2025-10-30 22:28:10,MTN MoMo
TXN-00049030,GE-2647-16,672.89,2022-01-16 13:17:43,MTN MoMo
TXN-00023788,ER-9963-23,489.51,2023-03-08 10:39:47,e-Levy Portal
TXN-00022491,VR-2663-16,361.59,2023-03-25 11:17:35,Telecel Cash
TXN-00048406,VR-2606-25,593.63,2025-02-01 13:51:55,Telecel Cash
TXN-00024531,GE-4299-25,339.12,2020-12-01 12:16:25,MTN MoMo
TXN-00038958,ORPHAN-91008-XX,283.36,2021-12-31 21:51:41,MTN MoMo
TXN-00028324,ER-7381-17,328.68,2025-06-21 22:17:22,Telecel Cash
TXN-00041357,GT-0504-24,652.07,2020-06-16 10:26:16,MTN MoMo
TXN-00044296,GS-1170-19,336.92,2020-04-18 05:54:28,Bank Branch
TXN-00005557,ORPHAN-98044-XX,257.17,2022-11-19 05:37:21,MTN MoMo
TXN-00026880,GB-8733-23,377.71,2024-06-24 00:09:45,AT Money
TXN-00045336,UE-1372-24,421.93,2024-04-04 12:42:38,AT Money
TXN-00047360,AS-4091-22,268.79,2024-07-20 04:04:19,Bank Branch
TXN-00017146,GN-8525-18,359.51,2021-07-27 17:14:11,MTN MoMo
TXN-00034773,GT-4418-20,453.8,2022-08-18 14:10:50,AT Money
TXN-00001748,GT-9546-15,208.99,2025-08-20 16:49:52,MTN MoMo
TXN-00004933,ORPHAN-95908-XX,368.44,2022-07-04 04:12:53,AT Money
TXN-00013113,GA-5875-15,570.76,2020-06-07 04:51:44,MTN MoMo
TXN-00000849,BA-8902-21,215.79,2021-11-21 11:08:48,MTN MoMo
TXN-00030564,GX-7936-25,132.3,2023-10-01 11:15:20,e-Levy Portal
TXN-00004401,GN-7603-17,51.1,2023-11-07 21:06:26,MTN MoMo
TXN-00030235,GB-7808-20,545.12,2024-02-09 05:08:38,AT Money
TXN-00009711,ORPHAN-96180-XX,170.46,2024-03-05 04:17:12,MTN MoMo
TXN-00037363,CR-0421-21,280.02,2021-01-05 19:22:29,Bank Branch
TXN-00043916,WR-7906-16,204.01,2023-09-10 19:29:48,Bank Branch
TXN-00047339,GS-3174-23,444.08,2023-04-04 01:35:00,e-Levy Portal
TXN-00022959,NR-8741-19,375.59,2022-06-18 07:45:34,MTN MoMo
TXN-00001469,ORPHAN-92907-XX,470.95,2024-01-18 08:50:12,AT Money
TXN-00026091,WR-2103-16,522.05,2025-04-17 02:13:00,MTN MoMo
TXN-00047113,NR-8236-25,249.94,2021-06-13 13:20:42,Bank Branch
TXN-00004965,NR-2993-16,450.26,2025-04-16 05:12:39,MTN MoMo
TXN-00009129,GE-7683-21,230.99,2025-03-22 21:07:41,Telecel Cash
TXN-00027019,GC-4894-18,539.09,2023-01-07 22:30:08,MTN MoMo
TXN-00038389,NR-0929-23,289.24,2023-09-07 22:55:30,e-Levy Portal
TXN-00048940,GN-0943-16,300.95,2025-05-07 04:06:57,Bank Branch
TXN-00038356,NR-4434-17,428.66,2023-07-29 13:22:21,MTN MoMo
TXN-00022329,CR-2638-21,225.05,2023-07-22 18:29:12,MTN MoMo
TXN-00028154,GR-3196-24,476.75,2025-05-20 21:12:38,Bank Branch
TXN-00000895,ORPHAN-96066-XX,324.06,2024-10-02 21:07:55,Telecel Cash
TXN-00009362,AS-9623-19,432.62,2021-07-03 17:10:36,Bank Branch
TXN-00022525,GS-9217-17,88.49,2021-01-09 00:40:06,e-Levy Portal
TXN-00000629,AS-1070-20,366.79,2021-11-14 08:13:34,Telecel Cash
TXN-00021080,GX-0392-22,65.5,2021-11-03 00:30:46,MTN MoMo
TXN-00000376,GW-1318-21,453.65,2025-10-30 10:19:19,MTN MoMo
TXN-00006673,ER-8352-18,425.71,2021-07-15 02:51:23,e-Levy Portal
TXN-00047866,GS-7629-16,569.94,2025-12-06 03:00:27,Bank Branch
TXN-00043095,BA-9483-25,311.68,2023-04-26 02:42:04,Telecel Cash
TXN-00023175,GB-0606-19,539.02,2023-11-19 14:59:28,Bank Branch
TXN-00014605,GS-9309-21,283.81,2022-02-08 15:07:52,e-Levy Portal
TXN-00017168,GE-4469-15,433.04,2024-05-08 05:49:01,MTN MoMo
TXN-00021623,AS-8888-18,0.0,2023-03-10 01:52:02,Bank Branch
TXN-00017227,GS-4142-19,597.42,2022-01-31 13:40:52,e-Levy Portal
TXN-00022447,BA-7657-19,275.79,2020-03-12 22:49:51,MTN MoMo
TXN-00043602,GN-1493-21,110.52,2025-05-26 08:09:56,e-Levy Portal
TXN-00031752,ER-0778-25,89.9,2023-08-09 20:01:01,e-Levy Portal
TXN-00039228,ORPHAN-99477-XX,315.93,2021-12-20 16:54:15,MTN MoMo
TXN-00020615,VR-7294-17,165.2,2022-08-08 07:01:00,MTN MoMo
TXN-00009893,NR-1125-22,426.02,2023-09-13 23:20:37,Bank Branch
TXN-00003291,WR-5252-15,395.12,2024-05-01 16:58:10,AT Money
TXN-00010187,GB-1455-20,409.28,2023-05-20 16:38:03,e-Levy Portal
TXN-00031446,GN-3340-25,228.3,2024-02-12 15:38:41,e-Levy Portal
TXN-00022356,GE-9208-22,243.23,2020-11-25 17:21:09,MTN MoMo
TXN-00004511,GE-0009-16,356.45,2020-11-27 23:07:36,Telecel Cash
TXN-00021627,GC-0302-15,459.75,2025-10-26 03:57:08,MTN MoMo
TXN-00033249,WR-6790-21,538.97,2020-10-10 09:23:12,Telecel Cash
TXN-00014624,ORPHAN-91578-XX,-339.07,2022-10-31 23:36:40,AT Money
TXN-00031463,UW-1926-18,408.91,2023-01-12 16:30:05,Telecel Cash
